establecimiento,filas,dataset
"('INSTITUTO TECNOLOGICO KICHE DE FORMACION Y PRODUCCION PARA EL DESARROLLO Y LA PAZ', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO TECNOLOGICO CHUPOL', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO PREUNIVERSITARIO NUEVO MILENIO', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO EDUCATIVO PARA EL DESARROLLO EMPRESARIAL Y SOCIAL IDES', 'quiche_diversificado')",[],quiche_diversificado
"('CENTRO EDUCATIVO MIXTO BILINGÜE INTERCULTURAL UNO JB AL XOKOPILA , CEMBI', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO MIXTO INTERCULTURAL BILINGÜE SAN JOSÉ', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO EVANGELICO MIXTO CHIULCEMC', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO MIXTO BILINGÜE INTERCULTURAL HERMANO OSCAR AZMITIA', 'quiche_diversificado')",[],quiche_diversificado
"('LICEO TECNOLÓGICO PREUNIVERSITARIO CUNÉN', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO TECNOLOGICO INTEGRAL IBOAC', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO MUNICIPAL DE EDUCACION BÁSICA Y BACHILLERATO POR MADUREZ SAN JUAN', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ SAN JUAN', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO NORMAL MIXTO DIVERSIFICADO POR COOPERATIVA', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO EVANGELICO METODISTA BEREA', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO TECNOLOGICO DE ESTUDIOS AVANZADOS JOYABAJ', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO PRIVADO MIXTO JOYABAJ', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO DIVERSIFICADO POR COOPERATIVA FLORENCIO CARRASCOZA', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA', 'quiche_diversificado')",[],quiche_diversificado
"('LICEO PRIVADO SANTA MARÍA', 'quiche_diversificado')",[],quiche_diversificado
"('ESCUELA PARTICULAR MIXTA JOYABATECA DE CIENCIAS COMERCIALES', 'quiche_diversificado')",[],quiche_diversificado
"('CENTRO DE ESTUDIOS AVANZADOS P & C', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO PRIVADO MIXTO JESUS RUANO MORENO', 'quiche_diversificado')",[],quiche_diversificado
"('CENTRO DE EDUCACION MIXTO DE DIVERSIFICADO IXIL CEMDI', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO CRISTIANO NICOLÁS', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO PRIVADO MIXTO JESÚS RUANO MORENO', 'quiche_diversificado')",[],quiche_diversificado
"('ESCUELA MOVIMIENTO JUVENIL DE INTEGRACIÓN POPULAR MIJUVE POR COOPIXIL R.L.', 'quiche_diversificado')",[],quiche_diversificado
"('ESCUELA NORMAL BILINGÜE INTERCULTURAL IXIL, CHUSB´AL TU YOLB´AL ITUXH MAM KUK´UY, OXLAVAL TX´II´', 'quiche_diversificado')",[],quiche_diversificado
"('CENTRO DE ESTUDIOS INTEGRADOS TECNÓLOGICO NEBAJ', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA JESUS RUANO MORENO', 'quiche_diversificado')",[],quiche_diversificado
"('EORM', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO MIXTO DIVERSIFICADO IXIL', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO PRIVADO MIXTO MOLINA CASTILLO', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO EVANGELICO MIXTO BETHANIA', 'quiche_diversificado')",[],quiche_diversificado
"('CENTRO DE ESTUDIOS INTEGRADOS TECNOLOGICO NEBAJ', 'quiche_diversificado')",[],quiche_diversificado
"('CENTRO DE ESTUDIOS AVANZADOS P&C', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO NORMAL MIXTO SAN ANDRES', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO NORMAL MIXTO SAN ANDRÉS', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA MARIO DEL VALLE', 'quiche_diversificado')",[],quiche_diversificado
"('LICEO MIXTO SAN MIGUEL', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO MIXTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO MUNICIPAL DE MAGISTERIO BILINGÜE INTERCULTURAL USPANTEKO', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO EVANGÉLICO METODISTA MARANATHA', 'quiche_diversificado')",[],quiche_diversificado
"('CENTRO EDUCATIVO PRIVADO TALITA KUMI', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO TÉCNICO MAYA EN RECURSOS NATURALES', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO EVANGELICO METODISTA MARANATHA', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO TECNOLOGICO DE ESTUDIOS AVANZADOS USPANTAN', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO MUNICIPAL DE SACAPULAS IMSAC', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO MIXTO DIVERSIFICADO INTERCULTURAL', 'quiche_diversificado')",[],quiche_diversificado
"('LICEO SACAPULAS', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO PRIVADO MIXTO BILINGÜE TUJAAL', 'quiche_diversificado')",[],quiche_diversificado
"('CENTRO EDUCATIVO PLURICULTURAL', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO PRIVADO DE EDUCACIÓN DIVERSIFICADO ADONAI', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO MUNICIPAL DE MAGISTERIO INTERCULTURAL', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA INED', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO TECNOLÓGICO MUNICIPAL DE CHICAMÁN', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA BELEJÚ', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO MIXTO CIENCIA Y DESARROLLO CHICAMÁN', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO MULTILINGÜE INTERCULTURAL TECNOLÓGICO PAJUIL JUAN JOSÉ ARÉVALO BERMEJO COMITECPAJUIL', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO DIVERSIFICADO DE ESTUDIOS AVANZADOS POR COOPERATIVA IDEACOPPAJUIL', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO NORMAL MIXTO CIENCIA Y ARTE', 'quiche_diversificado')",[],quiche_diversificado
"('CENTRO EDUCATIVO ASOCIACION DE MAESTRO DE EDUCACION RURAL DE GUATEMALA AMERGIXCAN', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO MIXTO DIVERSIFICADO POR COOPERATIVA WATAN', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO PRE UNIVERSITARIO INTERCULTURAL COTPI', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO MIXTO DIVERSIFICADO POR COOPERATIVA DE ENSEÑANZA', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO MIXTO OXLAJU B AQTUN', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO TÉCNICO DIVERSIFICADO ASOCIATIVA AJ YICHKAN', 'quiche_diversificado')",[],quiche_diversificado
"('LICEO TECNOLÓGICO DOCTOR JUAN JOSÉ ARÉVALO BERMEJO', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO DIVERSIFICADO MAYALAND', 'quiche_diversificado')",[],quiche_diversificado
"('ESCUELA NORMAL BILINGÜE INTERCULTURAL MAYAB´ TIJOB´AL OXLAJUJ TZÍ´', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO MIXTO OXLAJUJ B´AQTUN', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO AMERICANO MAYA QUICHE', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO EVANGÉLICO MIXTO EL EDÉN', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO MIXTO JOSÉ MARÍA', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO MIXTO OXLAJU BAQTUN', 'quiche_diversificado')",[],quiche_diversificado
"('LICEO MIXTO DEL NORTE', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO DIVERSIFICADO MAYA PADRE GUILLERMO WOODS', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO MIXTO PREUNIVERSITARIO BILINGÜE INTERCULTURAL', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO MIXTO DIVERSIFICADO EL AFÁN', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO MIXTO MESOAMERICANO SANTIAGUENSE', 'quiche_diversificado')",[],quiche_diversificado
"('LICEO MIXTO DEL NORTE FIN DE SEMANA', 'quiche_diversificado')",[],quiche_diversificado
"('PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA, PRONEA.', 'quiche_diversificado')",[],quiche_diversificado
"('LICEO TECNOLOGICO DOCTOR JUAN JOSE AREVALO BERMEJO', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO DE EDUCACION A DISTANCIA LA ESCUELA EN SU CASA', 'quiche_diversificado')",[],quiche_diversificado
"('ENBI ESCUELA NORMAL BILINGÜE INTERCULTURAL MAYAB TIJOB AL OXLAJUJ TZ I', 'quiche_diversificado')",[],quiche_diversificado
"('LICEO AMERICANO MUNDO MAYA', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO PRIVADO MIXTO DE DIVERSIFICADO KAIBIL BALAM', 'quiche_diversificado')",[],quiche_diversificado
"('LICEO INTERCULTURAL PACHALUMENSE', 'quiche_diversificado')",[241],quiche_diversificado
"('INSTITUTO TECNÓLOGICO PACHALUM', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO MUNICIPAL DE EDUCACIÓN TECNOLÓGICA PACHALUM IMET', 'quiche_diversificado')",[],quiche_diversificado
"('COLEGIO BILINGÜE DE COMPUTACIÓN PACHALUM DE LOS SANTOS CBCPS', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO MIXTO PRIVADO DE MAGISTERIO PRIMARIA BILINGÜE', 'quiche_diversificado')",[],quiche_diversificado
"('INSTITUTO TECNOLOGICO DE PACHALUM', 'quiche_diversificado')",[],quiche_diversificado
"('CENTRO EDUCATIVO JUAN PABLO II', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO PARTICULAR MIXTO D ANTONI', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO OFICIAL DIVERSIFICADO CON ORIENTACION EN COMPUTACIÓN', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA LICEO RETALTECO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO RETALHULEU', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO NORMAL MIXTO CARLOS DUBON', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO NACIONAL MIXTO NOCTURNO DE EDUCACION MEDIA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO TÉCNICO DE CAPACITACION Y PRODUCTIVIDAD INTECAP', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO CENTRO EDUCATIVO RETALTECO DE FORMACION INTEGRAL', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO IBEROAMERICANO DE ESTUDIOS AVANZADOS DE RETALHULEU', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO IDEAS', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO PRIVADO MIXTO POETA EDUARDO ORELLANA MATTA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO PRIVADO BASICO Y BACHILLERATO POR MADUREZ DESARROLLO INTEGRADOR', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO EVANGELICO MIXTO SINAI', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO LICEO DEL SUR BILINGÜE LISBI', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO PARTICULAR MIXTO PAULO COELHO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO TECNOLOGICO CABALLO BLANCO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO CENTROAMERICANO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO CRISTIANO INTEGRAL ISRAEL', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO LICEO RETALTECO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO LUIS CARDONA Y ARAGON', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO TECNOLOGICO BLAISE PASCAL', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('CENTRO EDUCATIVO NUESTRO MUNDO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('CENTRO EDUCATIVO RETALTECO DE FORMACIÓN INTEGRAL', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO PRIVADO MIXTO EDUARDO ORELLANA MATTA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('LICEO TECNOLÓGICO JAVIER MARTINEZ', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO TECNOLÓGICO CABALLO BLANCO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO DE EDUCACIÓN ARTÍSTICA DEL SUR IDEAS', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('CENTRO EDUCATIVO RETALTECO DE FORMACIÓN Y CAPACITACIÓN DON BOSCO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('CENTRO EDUCATIVO DE FORMACIÓN Y CAPACITACIÓN DON BOSCO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO TECNOLÓGICO SAN AGUSTÍN', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('CENTRO EDUCATIVO NUEVA CANDELARIA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO SUPERACIÓN', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO EVANGÉLICO MIXTO SINAÍ', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO EVANGÉLICO MIXTO SINAÍ II', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO TECNOLÓGICO BLAISE PASCAL', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO SANTA TERESA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA IPEM', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO PRIVADO MIXTO NUEVA GENERACIÓN', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO JOSÉ BATRES MONTÚFAR', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO EN COMPUTACIÓN LA MERCED', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO CRISTIANO GETSEMANÍ', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO EDUCATIVO PRIVADO MIXTO DE FORMACIÓN Y CAPACITACIÓN MIGUEL ÁNGEL ASTURIAS', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO EVANGÉLICO MIXTO PALABRA VIVA ', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO PRIVADO MIXTO LUIS CARDOZA Y ARAGÓN', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA CENTROAMERICANO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO TECNOLÓGICO JAN KOMENSKY', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO LUIS FERNANDO ESQUIVEL SANCHEZ', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO PRIVADO MIXTO CABALLO BLANCO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO LA PAZ', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO PRIVADO URBANO MIXTO BILINGÜE PARAÍSO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO CRISTIANO BELÉN', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO EXPERIMENTAL DISTRITO DE ALTO RENDIMIENTO DAR LA TRINIDAD', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO TECNOLÓGICO DE EDUCACIÓN BILINGÜE INTERCULTURAL', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO SMART KIDS GARDEN', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO PRIVADO MIXTO DE EDUCACIÓN MEDIA PROF. JULIO CÉSAR ACOSTA BARRASCOUT', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('LICEO CRISTIANO MIXTO LA FE', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO DE COMPUTACIÓN INFORMÁTICA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO CRISTIANO MIXTO BLESSING', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO NACIONAL MIXTO NOCTURNO DE EDUCACIÓN MEDIA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO CRISTIANO VERBO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('PROGRAMA NACIONAL DE EDUCACION ALTERNATIVA PRONEA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('MODALIDADES FLEXIBLES', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO MARIO MONTEFORTE TOLEDO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('CENTRO EDUCATIVO NAPOLEÓN VILLATORO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO EVANGELICO MIXTO BUENA CREACION', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('LICEO TECNOLÓGICO JAVIER MARTÍNEZ', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO EVANGELICO MIXTO SINAÍ II', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO BASICO Y BACHILLERATO POR MADUREZ DESARROLLO INTEGRADOR', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO ISIDRO TARACENA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO EDUCATIVO PRIVADO MIXTO DE FORMACIÓN Y CAPACITACIÓN MIGUEL ANGEL ASTURIAS', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO CRISTIANO NUEVOS HORIZONTES', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO CENTRO EDUCATIVO NUEVA CANDELARIA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO PRIVADO MIXTO POETA ORELLANA MATTA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO EVANGELICO MIXTO PALABRA VIVA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO IBEROAMERICANO DE ESTUDIOS AVANZADOS', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO JOSÉ BATRES MONTUFAR', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO PRIVADO URBANO MIXTO BILINGÜE PARAISO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO NACIONAL DE EDUCACIÓN VIRTUAL TESLA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO TECNOLÓGICO CENTROAMERICANO COLTEC', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('EL BOSQUE', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO DE EDUCACION ARTISTICA DEL SUR IDEAS', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA IGER', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO PRIVADO URBANO MIXTO MONTERREY', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('ESCUELA NORMAL DE EDUCACION FISICA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO CIENTIFICO AMERICANO GALILEO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO CIENTIFICO ALBERT EINSTEIN', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO TECNOLOGICO SANTA MARIA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO BASICO Y DIVERSIFICADO POR MADUREZ DESARROLLO INTEGRADOR', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO NACIONAL DE DEPORTES INADEP', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('LICEO EVANGELICO GUATEMALTECO ISRAEL', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO LAVAGNIÑO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO COSTA SUR', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('CENTRO EDUCATIVO DE ESTUDIOS INTEGRADOS SAN SEBASTIAN CEEDISS', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA INED', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO PRIVADO TÉCNICO INDUSTRIAL RETALTECO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('CENTRO EDUCATIVO DE ESTUDIOS INTEGRADOS SAN SEBASTIÁN CEEDISS', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO PRIVADO MIXTO SAN SEBASTIÁN', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO EVANGÉLICO DE ESTUDIOS INTEGRADOS SAN SEBASTIÁN CEEDISS', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO EVANGELICO DE ESTUDIOS INTEGRADOS SAN SEBASTIAN CEEDISS', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO DIVERSIFICADO POR COOPERATIVA ALDEA SAN LUIS, SAN SEBASTÍAN, RETALHULEU', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('CENTRO EDUCACIONAL MARIA ALICIA GUTIERREZ', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO SANTA CRUZ', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO OFICIAL DEL NIVEL MEDIO CICLO DE EDUCACION DIVERSIFICADA DE TELEBACHILLERATO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA CÉSAR AUGUSTO MARTÍNEZ BARRIOS', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO MUNICIPAL DE EDUCACION MEDIA Y BACHILLERATO POR MADUREZ', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO EVANGELICO MIXTO TECNOLOGICO LA PATRIA SUR', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('CENTRO DE ESTUDIOS INTEGRALES CEDEIN', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO TECNOLÓGICO ZAPOTITLÁN', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO MUNICIPAL DE EDUCACIÓN MEDIA Y BACHILLERATO POR MADUREZ', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA COLEGIO SEMINARIO EVANGELICO PRESBITERIANO JV', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('CENTRO DE ESTUDIOS INTEGRALES', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO PARTICULAR MIXTO SAN FELIPE  COSANFE ', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('LICEO PRIVADO MIXTO CHAMPEL', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO EVANGELICO MIXTO NUEVA ESPERANZA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('CENTRO EDUCATIVO DE FORMACIÓN INTEGRAL SIGLO XXI CEFIS XXI', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO BASICO Y BACHILLERATO POR MADUREZ', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('ESCUELA NACIONAL DE CIENCIAS COMERCIALES', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO GUATEMALA COMIXGUA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO DE EDUCACION BASICA POR MADUREZ Y BACHILLER EN CIENCIAS Y LETRAS POR MADUREZ', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO CRISTIANO EL VALLE DEL SUR', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO PARTICULAR MIXTO SAN FELIPE', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO MIXTO MUNICIPAL NOCTURNO DE EDUCACION DIVERSIFICADA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO BILINGÜE MUNDO MÁGICO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO SAN ANDRÉS VILLA SECA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO MIXTO MUNICIPAL MARÍA FLORENCIA ARTEAGA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
