establecimiento,filas,dataset
"('PROGRAMA NACIONAL DE EDUCACION ALTERNATIVA PRONEA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('MODALIDADES FLEXIBLES', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO MARIO MONTEFORTE TOLEDO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('CENTRO EDUCATIVO NAPOLEON VILLATORO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO EVANGELICO MIXTO BUENA CREACION', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('LICEO TECNOLOGICOJAVIER MARTINEZ', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO TECNOLOGICOCABALLO BLANCO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO EVANGELICO MIXTO SINAI II', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO BASICO Y BACHILLERATO POR MADUREZDESARROLLO INTEGRADOR', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO ISIDRO TARACENA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO EDUCATIVO PRIVADO MIXTO DE FORMACION Y CAPACITACION MIGUEL ANGEL ASTURIAS', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO CRISTIANO NUEVOS HORIZONTES', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO CENTRO EDUCATIVO NUEVA CANDELARIA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO PRIVADO MIXTO POETA ORELLANA MATTA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO CRISTIANO GETSEMANI', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO IBEROAMERICANO DE ESTUDIOS AVANZADOS', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO JOSE BATRES MONTUFAR', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO NACIONAL DE EDUCACION VIRTUAL TESLA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO TECNOLOGICO CENTROAMERICANOCOLTEC', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('EL BOSQUE', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('CENTRO EDUCATIVO NUESTRO MUNDO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA IGER', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO PRIVADO URBANO MIXTO MONTERREY', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO PRIVADO URBANO MIXTO BILINGUE PARAISO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('ESCUELA NORMAL DE EDUCACION FISICA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO CIENTIFICO AMERICANO GALILEO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO CIENTIFICO ALBERT EINSTEIN', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO TECNOLOGICO SANTA MARIA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO BASICO Y DIVERSIFICADO POR MADUREZ DESARROLLO INTEGRADOR', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO NACIONAL DE DEPORTES INADEP', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('LICEO EVANGELICO GUATEMALTECO ISRAEL', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO LAVAGNINO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO COSTA SUR', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('CENTRO EDUCATIVO JUAN PABLO II', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('CENTRO EDUCATIVO DE ESTUDIOS INTEGRADOS SAN SEBASTIAN CEEDISS', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA INED', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO PRIVADO TECNICO INDUSTRIALRETALTECO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO PRIVADO TECNICO INDUSTRIAL RETALTECO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO PRIVADO MIXTOSAN SEBASTIAN', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('CENTRO DE EDUCACION EXTRAESCOLAR CEEX', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO EVANGELICO DE ESTUDIOS INTEGRADOS SAN SEBASTIAN CEEDISS', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO PRIVADO MIXTO SAN SEBASTIAN', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO DIVERSIFICADO POR COOPERATIVA ALDEA SAN LUIS, SAN SEBASTIAN, RETALHULEU', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('CENTRO EDUCACIONAL MARIA ALICIA GUTIERREZ', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO SANTA CRUZ', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO MIXTO MUNICIPAL DE EDUCACION DIVERSIFICADA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO OFICIAL DEL NIVEL MEDIO CICLO DE EDUCACION DIVERSIFICADA DE TELEBACHILLERATO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADACESAR AUGUSTO MARTINEZ BARRIOS', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO MUNICIPAL DE EDUCACION MEDIA Y BACHILLERATO POR MADUREZ', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO EVANGELICO MIXTO TECNOLOGICO LA PATRIA SUR', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('CENTRO DE ESTUDIOS INTEGRALES CEDEIN', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO TECNOLOGICO ZAPOTITLAN', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA COLEGIO SEMINARIO EVANGELICO PRESBITERIANO JV', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('CENTRO DE ESTUDIOS INTEGRALES', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO PARTICULAR MIXTOSAN FELIPE COSANFE ', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('LICEO PRIVADO MIXTO CHAMPEL', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO EVANGELICO MIXTO NUEVA ESPERANZA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('CENTRO EDUCATIVO DE FORMACION INTEGRAL SIGLO XXI CEFIS XXI', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO BASICO Y BACHILLERATO POR MADUREZ', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('ESCUELA NACIONAL DE CIENCIAS COMERCIALES', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO GUATEMALA COMIXGUA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO DE EDUCACION BASICA POR MADUREZ Y BACHILLER EN CIENCIAS Y LETRAS POR MADUREZ', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO CRISTIANO EL VALLE DEL SUR', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO PARTICULAR MIXTO SAN FELIPE', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO MIXTO MUNICIPAL NOCTURNO DE EDUCACION DIVERSIFICADA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO BILINGUE MUNDO MAGICO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO SAN ANDRES VILLA SECA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO BILINGUEMUNDO MAGICO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO MIXTO MUNICIPALMARIA FLORENCIA ARTEAGA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('LICEO TECNICO MAQUINENSE LITECMA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO MIXTO MUNICIPAL DE EDUCACION DIVERSIFICADAUTZZ KAQI', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO LICEO RURAL MIXTO TULULA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO MIXTO MUNICIPAL MARIA FLORENCIA ARTEAGA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO DIVERSIFICADO POR COOPERATIVA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO CIENTIFICO INDUSTRIAL EL TRIUNFO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO PARTICULAR MIXTOINMACULADA CONCEPCION', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('CENTRO EDUCATIVO MIXTOFUTURO DE LOS NINOSCEFUNI', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO PAULO COELHO CHAMPERICO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO MUNICIPAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO PARTICULAR MIXTO MIGUEL ANGEL ASTURIAS', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('CENTRO EXPERIMENTAL DEL PACIFICO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO PARTICULAR MIXTO MIGUEL ANGEL ASTURIAS POR MADUREZ', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('CENTRO EXPERIMENTAL DEL PACIFICO POR MADUREZ', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO EVANGELICOEMANUEL', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('CENTRO EDUCATIVO EL EXITO', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO CRISTIANO EDUCOM', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO GENESIS', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO CRISTIANO MARANATHA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO DIVERSIFICADO POR COOPERATIVA NUEVO SAN CARLOS', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('ESCUELA NORMAL INTERCULTURAL', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO ADVENTISTA EL XAB', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO CRISTIANO JESHUA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTOSANTA ELENA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('CENTRO EDUCATIVO NUEVO AMANECER', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('COLEGIO MIXTO TECNOLOGICO BELEN', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSENANZA', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('INSTITUTO TECNICO INDUSTRIAL', 'retalhuleu_diversificado')",[],retalhuleu_diversificado
"('ESCUELA NACIONAL DE CIENCIAS COMERCIALES SECCION NOCTURNA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO INDIGENA NUESTRA SENORA DEL SOCORRO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('LICEO ROSALES', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('LICEO ANTIGUENO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO LA SALLE', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO NORMAL P/SENORITAS OLIMPIA LEAL', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO NORMAL PARA VARONES ANTONIO LARRAZABAL', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO MUNDO VERDE', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO MIXTO PREUNIVERSITARIO GALILEO GALILEI', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO TECNICO EMPRESARIAL', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('CENTRO EDUCACIONAL VALLE VERDE', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('LICEO DE ENSENANZA SUPERIOR INTERNACIONAL LESI', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO COLONIAL BILINGUE', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO AMERICANO SUPERIOR', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO MUNICIPAL DE EDUCACION DIVERSIFICADA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO BELEN', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO TECNOLOGICO EMPRESARIAL', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO LICEO ANTIGUENO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO CENTRAL', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('LICEO SUPERIOR INTERNACIONAL JUAN PABLO II LESI', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('LICEO MIXTO NUESTRA SENORA DE FATIMA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA, JORNADA NOCTURNA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO TRIDENTINO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('CENTRO EDUCACIONAL VALLE COLONIAL', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('CENTRO ACADEMICONUESTRA EXCELENCIACANE', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('CENTRO EDUCATIVO LICEO SANTA FE', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO MIXTO INTEGRAL SANTIAGO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO MIXTO SAN FELIPE', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('LICEO POLITECNICO PEDAGOGICO ANTIGUENO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO INNOVACION EDUCATIVA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('CEEX ESCUELA DE CAFICULTURA ANTIGUA COFEE', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO DR. JUAN JOSE AREVALO BERMEJO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO ANTIGUA VERDE', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO ANTIGUA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('PROGRAMA NACIONAL DE EDUCACION ALTERNATIVA, PRONEA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO MUNICIPAL DE EDUCACION BASICA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO BILINGUE NUESTRA SENORA DE GUADALUPE', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('CENTRO DE ESTUDIOS TECNOLOGICOS INTEGRALES', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO PARTICULAR MIXTO CIENCIA Y DESARROLLO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('CENTRO DE EDUCACION EXTRAESCOLAR CEEX DEPARTAMENTAL', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO SISTEMA EDUCATIVO LATINOAMERICANOSEL', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO DE COMPUTACION INFORMATICA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO CULTURA Y SUPERACION', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('TECNOLOGICO MODERNO CENTRO EDUCACIONAL', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO PARTICULAR MARTIN', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO MIXTO SANTIAGO DE LOS CABALLEROS', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('CENTRO EDUCATIVO DEL DISENO Y LA ALTA COSTURA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('CENTRO PEDAGOGICO ANTIGUENO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('CENTRO EDUCATIVO EL VALLE', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO MIXTO CONSTANCIO C. VIGIL', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO DE FORMACION SECRETARIAL', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO TECNICO CIENTIFICO SAN MIGUEL', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('CENTRO PROFESIONAL EDUCATIVO CPE', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO TECNICO VOCACIONAL DE SACATEPEQUEZ', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('ESCUELA NORMAL DE EDUCACION FISICA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO MERCANTIL ANTIGUENO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO SANTA FAMILIA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO SISTEMA EDUCATIVO LATINOAMERICANO SEL', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('LICEO NUESTRA SE%ORA DE FATIMA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO COMPOSTELA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('LICEO EN CIENCIAS COMERCIALES', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO MIXTO LICEO CLASICO KENNEDY ANEXO AL COLEGIO MIXTO LICEO LATINO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO ADVENTISTA ORION', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('CENTRO SOCIOEDUCATIVOLICENCIADO MAGNO RUDY ROMERO AREVALO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO NUESTRA SENORA DE LAS VICTORIAS', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('CENTRO DE INTEGRACION DE TECNICAS EDUCATIVAS CITE', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('LICEO CIENCIA Y DESARROLLO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('CENTRO SOCIOEDUCATIVO LIC. MAGNO RUDY ROMERO AREVALO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO MIXTO LICEO LATINO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO MIXTO MONTESSORI', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO TECNICO DIVERSIFICADO PARA SECRETARIADO Y OFICINISTA CON ORIENT. JURIDICA Y BACH. EN TURISMO Y HOTELERIA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO MIXTO INTEGRAL NUESTRA SENORA DEL CARMEN', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO MIXTO ADVENTISTA ORION', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO MIXTO LICEO CLASICO KENNEDY ANEXO A COLEGIO MIXTO LICEO LATINO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('LICEO MIXTO BILINGUE EMPRESARIAL', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO MIXTO DR. JUAN JOSE AREVALO BERMEJO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA DE PASTORES', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO LA ESPERANZA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO LICEO MIXTO SAN DIONISIO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO MIXTO MUNICIPAL', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO CRISTIANO AVIVANDO EL FUEGO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('LICEO MIXTO SAN DIONISIO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO DIVERSIFICADO POR COOPERATIVA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('CENTRO EDUCATIVO TERRA MAYA EMANUEL TEM', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA SERGIO LEONEL CELIS NAVAS', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('CENTRO EDUCATIVO TECNOLOGICO DESARROLLO INTEGRAL CETEDI', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('CENTRO EDUCATIVO LICEO LA SAGRADA FAMILIA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO DE COMPUTACION MIXTO GUATEMALTECO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('CENTRO EDUCATIVO SHALOMPAZ CONTIGO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO METODISTA LA SENDA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('JUDA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('CENTREO EDUCATIVO INTEGRAL GLOAMIEL CAMPUS ALTIPLANO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('CENTRO EDUCATIVO INTEGRAL GLOAMIEL', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('CENTRO EDUCATIVOJUDA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADASERGIO LEONEL CELIS NAVAS', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('CENTRO DE EDUCACION EXTRA ESCOLAR CEEX', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA IGER', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO VIRTUD Y CIENCIA POR MADUREZ', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO CIENTIFICO INDUSTRIAL INCI', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('LICEO CIENTIFICO TECNOLOGICO ISRAEL', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO LICEO CLASICO MIXTO EN COMPUTACION GUATEMALTECO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO BILINGUE SANTO DOMINGO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO MIXO MUNICIPAL NAWAL', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO MIXTO MUNICIPAL NAWAL', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO CENTRO DE APRENDIZAJE INTELECTO INTELLEGO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('CENTRO EDUCATIVO LICEO EL CARMEN', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO BILINGUE LATINOAMERICANO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('LICEO EL CARMEN', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO TECNOLOGICO EBENEZER', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO CRISTIANO TEN FE', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO MIXTO LOMA LINDA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO MIXTO MUNICIPAL SANTIAGO SACATEPEQUEZ', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO MIXTO EVANGELICO BUENAS NUEVAS', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO CRISTIANO MIXTO ALELUYA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('CENTRO EDUCATIVO MUNICIPAL SAN BARTOLOME MILPAS ALTAS', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('LICEO MIXTO BILINGUE REAL MINERVA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSENANZA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO BILINGUE SAN LUCAS', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('CENTRO DE ENSENANZA EDUCARE', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO VALLE AMERICANO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO MIXTO TEZULUTLAN', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('LICEO JOHN DEWEY', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO BILINGUE CAMPO VERDE', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('CENTRO EDUCATIVO LA COLINA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('TECNOLOGICO INDUSTRIAL MIXTO ANDRE AMPERE', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('CENTRO EDUCATIVO GETSEMANI', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO APRENDIENDO A CRECER', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('COLEGIO MIXTO INTEGRAL', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO SANTA MARIA DEL NUEVO EXODO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('LICEO COMERCIAL ARGENTINO GUATEMALTECO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO MIXTO PARTICULAR JOSE JOAQUIN PALMA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('INSTITUTO MIXTO POR COOPERATIVA DE ENSENANZA', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
"('TECNOLOGICO DON BOSCO', 'sacatepequez_diversificado')",[],sacatepequez_diversificado
